repo,chapter,figure_id,language,file_path,extension,chunk_types,plot_family,commit,local_status
Chapter-9,Chapter-9,Fig9_22,MATLAB,Chapter-9\Plotting_code_and_data\Fig9_22_permafrost\Plotted_Data\pfv_NorESM2-LM_historical+ssp245.nc,.nc,data_dependency,,79abd70a0c9db81573e6892967958c23ac2a311b,cloned
Chapter-9,Chapter-9,Fig9_22,MATLAB,Chapter-9\Plotting_code_and_data\Fig9_22_permafrost\Plotted_Data\pfv_NorESM2-LM_historical+ssp370.nc,.nc,data_dependency,,79abd70a0c9db81573e6892967958c23ac2a311b,cloned
Chapter-9,Chapter-9,Fig9_22,MATLAB,Chapter-9\Plotting_code_and_data\Fig9_22_permafrost\Plotted_Data\pfv_NorESM2-LM_historical+ssp585.nc,.nc,data_dependency,,79abd70a0c9db81573e6892967958c23ac2a311b,cloned
Chapter-9,Chapter-9,Fig9_22,MATLAB,Chapter-9\Plotting_code_and_data\Fig9_22_permafrost\Plotted_Data\pfv_NorESM2-MM_historical+ssp126.nc,.nc,data_dependency,,79abd70a0c9db81573e6892967958c23ac2a311b,cloned
Chapter-9,Chapter-9,Fig9_22,MATLAB,Chapter-9\Plotting_code_and_data\Fig9_22_permafrost\Plotted_Data\pfv_NorESM2-MM_historical+ssp245.nc,.nc,data_dependency,,79abd70a0c9db81573e6892967958c23ac2a311b,cloned
Chapter-9,Chapter-9,Fig9_22,MATLAB,Chapter-9\Plotting_code_and_data\Fig9_22_permafrost\Plotted_Data\pfv_NorESM2-MM_historical+ssp370.nc,.nc,data_dependency,,79abd70a0c9db81573e6892967958c23ac2a311b,cloned
Chapter-9,Chapter-9,Fig9_22,MATLAB,Chapter-9\Plotting_code_and_data\Fig9_22_permafrost\Plotted_Data\pfv_NorESM2-MM_historical+ssp585.nc,.nc,data_dependency,,79abd70a0c9db81573e6892967958c23ac2a311b,cloned
Chapter-9,Chapter-9,Fig9_22,MATLAB,Chapter-9\Plotting_code_and_data\Fig9_22_permafrost\Plotted_Data\pfv_UKESM1-0-LL_historical+ssp126.nc,.nc,data_dependency,,79abd70a0c9db81573e6892967958c23ac2a311b,cloned
Chapter-9,Chapter-9,Fig9_22,MATLAB,Chapter-9\Plotting_code_and_data\Fig9_22_permafrost\Plotted_Data\pfv_UKESM1-0-LL_historical+ssp245.nc,.nc,data_dependency,,79abd70a0c9db81573e6892967958c23ac2a311b,cloned
Chapter-9,Chapter-9,Fig9_22,MATLAB,Chapter-9\Plotting_code_and_data\Fig9_22_permafrost\Plotted_Data\pfv_UKESM1-0-LL_historical+ssp370.nc,.nc,data_dependency,,79abd70a0c9db81573e6892967958c23ac2a311b,cloned
Chapter-9,Chapter-9,Fig9_22,MATLAB,Chapter-9\Plotting_code_and_data\Fig9_22_permafrost\Plotted_Data\pfv_UKESM1-0-LL_historical+ssp585.nc,.nc,data_dependency,,79abd70a0c9db81573e6892967958c23ac2a311b,cloned
Chapter-9,Chapter-9,Fig9_22,MATLAB,Chapter-9\Plotting_code_and_data\Fig9_22_permafrost\Plotted_Data\CMIP5_metadata\Fig9-22a_md.xlsx,.xlsx,data_dependency,,79abd70a0c9db81573e6892967958c23ac2a311b,cloned
Chapter-9,Chapter-9,Fig9_22,MATLAB,Chapter-9\Plotting_code_and_data\Fig9_22_permafrost\Plotted_Data\CMIP6_metadata\metadata-Fig9-22a.csv,.csv,data_dependency,,79abd70a0c9db81573e6892967958c23ac2a311b,cloned
Chapter-9,Chapter-9,Fig9_22,MATLAB,Chapter-9\Plotting_code_and_data\Fig9_22_permafrost\Plotted_Data\CMIP6_metadata\metadata-Fig9-22b.csv,.csv,data_dependency,,79abd70a0c9db81573e6892967958c23ac2a311b,cloned
Chapter-9,Chapter-9,Fig9_22,MATLAB,Chapter-9\Plotting_code_and_data\Fig9_22_permafrost\Plot_Figure\PLOT_AR6_WGI_Fig9-22.py,.py,code,bar_hist_density;color_style;multi_panel;scatter;time_series;uncertainty,79abd70a0c9db81573e6892967958c23ac2a311b,cloned
Chapter-9,Chapter-9,Fig9_22,MATLAB,Chapter-9\Plotting_code_and_data\Fig9_22_permafrost\Plot_Figure\pfvolbin-3m\pfv_ACCESS-CM2_historical+ssp126.nc,.nc,data_dependency,,79abd70a0c9db81573e6892967958c23ac2a311b,cloned
Chapter-9,Chapter-9,Fig9_22,MATLAB,Chapter-9\Plotting_code_and_data\Fig9_22_permafrost\Plot_Figure\pfvolbin-3m\pfv_ACCESS-CM2_historical+ssp245.nc,.nc,data_dependency,,79abd70a0c9db81573e6892967958c23ac2a311b,cloned
Chapter-9,Chapter-9,Fig9_22,MATLAB,Chapter-9\Plotting_code_and_data\Fig9_22_permafrost\Plot_Figure\pfvolbin-3m\pfv_ACCESS-CM2_historical+ssp370.nc,.nc,data_dependency,,79abd70a0c9db81573e6892967958c23ac2a311b,cloned
Chapter-9,Chapter-9,Fig9_22,MATLAB,Chapter-9\Plotting_code_and_data\Fig9_22_permafrost\Plot_Figure\pfvolbin-3m\pfv_ACCESS-CM2_historical+ssp585.nc,.nc,data_dependency,,79abd70a0c9db81573e6892967958c23ac2a311b,cloned
Chapter-9,Chapter-9,Fig9_22,MATLAB,Chapter-9\Plotting_code_and_data\Fig9_22_permafrost\Plot_Figure\pfvolbin-3m\pfv_ACCESS-ESM1-5_historical+ssp126.nc,.nc,data_dependency,,79abd70a0c9db81573e6892967958c23ac2a311b,cloned
Chapter-9,Chapter-9,Fig9_22,MATLAB,Chapter-9\Plotting_code_and_data\Fig9_22_permafrost\Plot_Figure\pfvolbin-3m\pfv_ACCESS-ESM1-5_historical+ssp245.nc,.nc,data_dependency,,79abd70a0c9db81573e6892967958c23ac2a311b,cloned
Chapter-9,Chapter-9,Fig9_22,MATLAB,Chapter-9\Plotting_code_and_data\Fig9_22_permafrost\Plot_Figure\pfvolbin-3m\pfv_ACCESS-ESM1-5_historical+ssp370.nc,.nc,data_dependency,,79abd70a0c9db81573e6892967958c23ac2a311b,cloned
Chapter-9,Chapter-9,Fig9_22,MATLAB,Chapter-9\Plotting_code_and_data\Fig9_22_permafrost\Plot_Figure\pfvolbin-3m\pfv_ACCESS-ESM1-5_historical+ssp585.nc,.nc,data_dependency,,79abd70a0c9db81573e6892967958c23ac2a311b,cloned
Chapter-9,Chapter-9,Fig9_22,MATLAB,Chapter-9\Plotting_code_and_data\Fig9_22_permafrost\Plot_Figure\pfvolbin-3m\pfv_BCC-CSM2-MR_historical+ssp126.nc,.nc,data_dependency,,79abd70a0c9db81573e6892967958c23ac2a311b,cloned
Chapter-9,Chapter-9,Fig9_22,MATLAB,Chapter-9\Plotting_code_and_data\Fig9_22_permafrost\Plot_Figure\pfvolbin-3m\pfv_BCC-CSM2-MR_historical+ssp245.nc,.nc,data_dependency,,79abd70a0c9db81573e6892967958c23ac2a311b,cloned
Chapter-9,Chapter-9,Fig9_22,MATLAB,Chapter-9\Plotting_code_and_data\Fig9_22_permafrost\Plot_Figure\pfvolbin-3m\pfv_BCC-CSM2-MR_historical+ssp370.nc,.nc,data_dependency,,79abd70a0c9db81573e6892967958c23ac2a311b,cloned
Chapter-9,Chapter-9,Fig9_22,MATLAB,Chapter-9\Plotting_code_and_data\Fig9_22_permafrost\Plot_Figure\pfvolbin-3m\pfv_BCC-CSM2-MR_historical+ssp585.nc,.nc,data_dependency,,79abd70a0c9db81573e6892967958c23ac2a311b,cloned
Chapter-9,Chapter-9,Fig9_22,MATLAB,Chapter-9\Plotting_code_and_data\Fig9_22_permafrost\Plot_Figure\pfvolbin-3m\pfv_CAMS-CSM1-0_historical+ssp126.nc,.nc,data_dependency,,79abd70a0c9db81573e6892967958c23ac2a311b,cloned
Chapter-9,Chapter-9,Fig9_22,MATLAB,Chapter-9\Plotting_code_and_data\Fig9_22_permafrost\Plot_Figure\pfvolbin-3m\pfv_CAMS-CSM1-0_historical+ssp245.nc,.nc,data_dependency,,79abd70a0c9db81573e6892967958c23ac2a311b,cloned
Chapter-9,Chapter-9,Fig9_22,MATLAB,Chapter-9\Plotting_code_and_data\Fig9_22_permafrost\Plot_Figure\pfvolbin-3m\pfv_CAMS-CSM1-0_historical+ssp370.nc,.nc,data_dependency,,79abd70a0c9db81573e6892967958c23ac2a311b,cloned
Chapter-9,Chapter-9,Fig9_22,MATLAB,Chapter-9\Plotting_code_and_data\Fig9_22_permafrost\Plot_Figure\pfvolbin-3m\pfv_CAMS-CSM1-0_historical+ssp585.nc,.nc,data_dependency,,79abd70a0c9db81573e6892967958c23ac2a311b,cloned
Chapter-9,Chapter-9,Fig9_22,MATLAB,Chapter-9\Plotting_code_and_data\Fig9_22_permafrost\Plot_Figure\pfvolbin-3m\pfv_CanESM5_historical+ssp126.nc,.nc,data_dependency,,79abd70a0c9db81573e6892967958c23ac2a311b,cloned
Chapter-9,Chapter-9,Fig9_22,MATLAB,Chapter-9\Plotting_code_and_data\Fig9_22_permafrost\Plot_Figure\pfvolbin-3m\pfv_CanESM5_historical+ssp245.nc,.nc,data_dependency,,79abd70a0c9db81573e6892967958c23ac2a311b,cloned
Chapter-9,Chapter-9,Fig9_22,MATLAB,Chapter-9\Plotting_code_and_data\Fig9_22_permafrost\Plot_Figure\pfvolbin-3m\pfv_CanESM5_historical+ssp370.nc,.nc,data_dependency,,79abd70a0c9db81573e6892967958c23ac2a311b,cloned
Chapter-9,Chapter-9,Fig9_22,MATLAB,Chapter-9\Plotting_code_and_data\Fig9_22_permafrost\Plot_Figure\pfvolbin-3m\pfv_CanESM5_historical+ssp585.nc,.nc,data_dependency,,79abd70a0c9db81573e6892967958c23ac2a311b,cloned
Chapter-9,Chapter-9,Fig9_22,MATLAB,Chapter-9\Plotting_code_and_data\Fig9_22_permafrost\Plot_Figure\pfvolbin-3m\pfv_CanESM5-CanOE_historical+ssp126.nc,.nc,data_dependency,,79abd70a0c9db81573e6892967958c23ac2a311b,cloned
Chapter-9,Chapter-9,Fig9_22,MATLAB,Chapter-9\Plotting_code_and_data\Fig9_22_permafrost\Plot_Figure\pfvolbin-3m\pfv_CanESM5-CanOE_historical+ssp245.nc,.nc,data_dependency,,79abd70a0c9db81573e6892967958c23ac2a311b,cloned
Chapter-9,Chapter-9,Fig9_22,MATLAB,Chapter-9\Plotting_code_and_data\Fig9_22_permafrost\Plot_Figure\pfvolbin-3m\pfv_CanESM5-CanOE_historical+ssp370.nc,.nc,data_dependency,,79abd70a0c9db81573e6892967958c23ac2a311b,cloned
Chapter-9,Chapter-9,Fig9_22,MATLAB,Chapter-9\Plotting_code_and_data\Fig9_22_permafrost\Plot_Figure\pfvolbin-3m\pfv_CanESM5-CanOE_historical+ssp585.nc,.nc,data_dependency,,79abd70a0c9db81573e6892967958c23ac2a311b,cloned
Chapter-9,Chapter-9,Fig9_22,MATLAB,Chapter-9\Plotting_code_and_data\Fig9_22_permafrost\Plot_Figure\pfvolbin-3m\pfv_CESM2_historical+ssp126.nc,.nc,data_dependency,,79abd70a0c9db81573e6892967958c23ac2a311b,cloned
Chapter-9,Chapter-9,Fig9_22,MATLAB,Chapter-9\Plotting_code_and_data\Fig9_22_permafrost\Plot_Figure\pfvolbin-3m\pfv_CESM2_historical+ssp245.nc,.nc,data_dependency,,79abd70a0c9db81573e6892967958c23ac2a311b,cloned
Chapter-9,Chapter-9,Fig9_22,MATLAB,Chapter-9\Plotting_code_and_data\Fig9_22_permafrost\Plot_Figure\pfvolbin-3m\pfv_CESM2_historical+ssp370.nc,.nc,data_dependency,,79abd70a0c9db81573e6892967958c23ac2a311b,cloned
Chapter-9,Chapter-9,Fig9_22,MATLAB,Chapter-9\Plotting_code_and_data\Fig9_22_permafrost\Plot_Figure\pfvolbin-3m\pfv_CESM2_historical+ssp585.nc,.nc,data_dependency,,79abd70a0c9db81573e6892967958c23ac2a311b,cloned
Chapter-9,Chapter-9,Fig9_22,MATLAB,Chapter-9\Plotting_code_and_data\Fig9_22_permafrost\Plot_Figure\pfvolbin-3m\pfv_CESM2-WACCM_historical+ssp126.nc,.nc,data_dependency,,79abd70a0c9db81573e6892967958c23ac2a311b,cloned
Chapter-9,Chapter-9,Fig9_22,MATLAB,Chapter-9\Plotting_code_and_data\Fig9_22_permafrost\Plot_Figure\pfvolbin-3m\pfv_CESM2-WACCM_historical+ssp245.nc,.nc,data_dependency,,79abd70a0c9db81573e6892967958c23ac2a311b,cloned
Chapter-9,Chapter-9,Fig9_22,MATLAB,Chapter-9\Plotting_code_and_data\Fig9_22_permafrost\Plot_Figure\pfvolbin-3m\pfv_CESM2-WACCM_historical+ssp370.nc,.nc,data_dependency,,79abd70a0c9db81573e6892967958c23ac2a311b,cloned
Chapter-9,Chapter-9,Fig9_22,MATLAB,Chapter-9\Plotting_code_and_data\Fig9_22_permafrost\Plot_Figure\pfvolbin-3m\pfv_CESM2-WACCM_historical+ssp585.nc,.nc,data_dependency,,79abd70a0c9db81573e6892967958c23ac2a311b,cloned
Chapter-9,Chapter-9,Fig9_22,MATLAB,Chapter-9\Plotting_code_and_data\Fig9_22_permafrost\Plot_Figure\pfvolbin-3m\pfv_CNRM-CM6-1_historical+ssp126.nc,.nc,data_dependency,,79abd70a0c9db81573e6892967958c23ac2a311b,cloned
Chapter-9,Chapter-9,Fig9_22,MATLAB,Chapter-9\Plotting_code_and_data\Fig9_22_permafrost\Plot_Figure\pfvolbin-3m\pfv_CNRM-CM6-1_historical+ssp245.nc,.nc,data_dependency,,79abd70a0c9db81573e6892967958c23ac2a311b,cloned
Chapter-9,Chapter-9,Fig9_22,MATLAB,Chapter-9\Plotting_code_and_data\Fig9_22_permafrost\Plot_Figure\pfvolbin-3m\pfv_CNRM-CM6-1_historical+ssp370.nc,.nc,data_dependency,,79abd70a0c9db81573e6892967958c23ac2a311b,cloned
Chapter-9,Chapter-9,Fig9_22,MATLAB,Chapter-9\Plotting_code_and_data\Fig9_22_permafrost\Plot_Figure\pfvolbin-3m\pfv_CNRM-CM6-1_historical+ssp585.nc,.nc,data_dependency,,79abd70a0c9db81573e6892967958c23ac2a311b,cloned
Chapter-9,Chapter-9,Fig9_22,MATLAB,Chapter-9\Plotting_code_and_data\Fig9_22_permafrost\Plot_Figure\pfvolbin-3m\pfv_CNRM-CM6-1-HR_historical+ssp126.nc,.nc,data_dependency,,79abd70a0c9db81573e6892967958c23ac2a311b,cloned
Chapter-9,Chapter-9,Fig9_22,MATLAB,Chapter-9\Plotting_code_and_data\Fig9_22_permafrost\Plot_Figure\pfvolbin-3m\pfv_CNRM-CM6-1-HR_historical+ssp245.nc,.nc,data_dependency,,79abd70a0c9db81573e6892967958c23ac2a311b,cloned
Chapter-9,Chapter-9,Fig9_22,MATLAB,Chapter-9\Plotting_code_and_data\Fig9_22_permafrost\Plot_Figure\pfvolbin-3m\pfv_CNRM-CM6-1-HR_historical+ssp370.nc,.nc,data_dependency,,79abd70a0c9db81573e6892967958c23ac2a311b,cloned
Chapter-9,Chapter-9,Fig9_22,MATLAB,Chapter-9\Plotting_code_and_data\Fig9_22_permafrost\Plot_Figure\pfvolbin-3m\pfv_CNRM-CM6-1-HR_historical+ssp585.nc,.nc,data_dependency,,79abd70a0c9db81573e6892967958c23ac2a311b,cloned
Chapter-9,Chapter-9,Fig9_22,MATLAB,Chapter-9\Plotting_code_and_data\Fig9_22_permafrost\Plot_Figure\pfvolbin-3m\pfv_CNRM-ESM2-1_historical+ssp126.nc,.nc,data_dependency,,79abd70a0c9db81573e6892967958c23ac2a311b,cloned
Chapter-9,Chapter-9,Fig9_22,MATLAB,Chapter-9\Plotting_code_and_data\Fig9_22_permafrost\Plot_Figure\pfvolbin-3m\pfv_CNRM-ESM2-1_historical+ssp245.nc,.nc,data_dependency,,79abd70a0c9db81573e6892967958c23ac2a311b,cloned
Chapter-9,Chapter-9,Fig9_22,MATLAB,Chapter-9\Plotting_code_and_data\Fig9_22_permafrost\Plot_Figure\pfvolbin-3m\pfv_CNRM-ESM2-1_historical+ssp370.nc,.nc,data_dependency,,79abd70a0c9db81573e6892967958c23ac2a311b,cloned
Chapter-9,Chapter-9,Fig9_22,MATLAB,Chapter-9\Plotting_code_and_data\Fig9_22_permafrost\Plot_Figure\pfvolbin-3m\pfv_CNRM-ESM2-1_historical+ssp585.nc,.nc,data_dependency,,79abd70a0c9db81573e6892967958c23ac2a311b,cloned
Chapter-9,Chapter-9,Fig9_22,MATLAB,Chapter-9\Plotting_code_and_data\Fig9_22_permafrost\Plot_Figure\pfvolbin-3m\pfv_EC-Earth3_historical+ssp126.nc,.nc,data_dependency,,79abd70a0c9db81573e6892967958c23ac2a311b,cloned
Chapter-9,Chapter-9,Fig9_22,MATLAB,Chapter-9\Plotting_code_and_data\Fig9_22_permafrost\Plot_Figure\pfvolbin-3m\pfv_EC-Earth3_historical+ssp245.nc,.nc,data_dependency,,79abd70a0c9db81573e6892967958c23ac2a311b,cloned
Chapter-9,Chapter-9,Fig9_22,MATLAB,Chapter-9\Plotting_code_and_data\Fig9_22_permafrost\Plot_Figure\pfvolbin-3m\pfv_EC-Earth3_historical+ssp370.nc,.nc,data_dependency,,79abd70a0c9db81573e6892967958c23ac2a311b,cloned
Chapter-9,Chapter-9,Fig9_22,MATLAB,Chapter-9\Plotting_code_and_data\Fig9_22_permafrost\Plot_Figure\pfvolbin-3m\pfv_EC-Earth3_historical+ssp585.nc,.nc,data_dependency,,79abd70a0c9db81573e6892967958c23ac2a311b,cloned
Chapter-9,Chapter-9,Fig9_22,MATLAB,Chapter-9\Plotting_code_and_data\Fig9_22_permafrost\Plot_Figure\pfvolbin-3m\pfv_FGOALS-g3_historical+ssp126.nc,.nc,data_dependency,,79abd70a0c9db81573e6892967958c23ac2a311b,cloned
Chapter-9,Chapter-9,Fig9_22,MATLAB,Chapter-9\Plotting_code_and_data\Fig9_22_permafrost\Plot_Figure\pfvolbin-3m\pfv_FGOALS-g3_historical+ssp245.nc,.nc,data_dependency,,79abd70a0c9db81573e6892967958c23ac2a311b,cloned
Chapter-9,Chapter-9,Fig9_22,MATLAB,Chapter-9\Plotting_code_and_data\Fig9_22_permafrost\Plot_Figure\pfvolbin-3m\pfv_FGOALS-g3_historical+ssp370.nc,.nc,data_dependency,,79abd70a0c9db81573e6892967958c23ac2a311b,cloned
Chapter-9,Chapter-9,Fig9_22,MATLAB,Chapter-9\Plotting_code_and_data\Fig9_22_permafrost\Plot_Figure\pfvolbin-3m\pfv_FGOALS-g3_historical+ssp585.nc,.nc,data_dependency,,79abd70a0c9db81573e6892967958c23ac2a311b,cloned
Chapter-9,Chapter-9,Fig9_22,MATLAB,Chapter-9\Plotting_code_and_data\Fig9_22_permafrost\Plot_Figure\pfvolbin-3m\pfv_GFDL-CM4_historical+ssp245.nc,.nc,data_dependency,,79abd70a0c9db81573e6892967958c23ac2a311b,cloned
Chapter-9,Chapter-9,Fig9_22,MATLAB,Chapter-9\Plotting_code_and_data\Fig9_22_permafrost\Plot_Figure\pfvolbin-3m\pfv_GFDL-CM4_historical+ssp585.nc,.nc,data_dependency,,79abd70a0c9db81573e6892967958c23ac2a311b,cloned
Chapter-9,Chapter-9,Fig9_22,MATLAB,Chapter-9\Plotting_code_and_data\Fig9_22_permafrost\Plot_Figure\pfvolbin-3m\pfv_GFDL-ESM4_historical+ssp126.nc,.nc,data_dependency,,79abd70a0c9db81573e6892967958c23ac2a311b,cloned
Chapter-9,Chapter-9,Fig9_22,MATLAB,Chapter-9\Plotting_code_and_data\Fig9_22_permafrost\Plot_Figure\pfvolbin-3m\pfv_GFDL-ESM4_historical+ssp245.nc,.nc,data_dependency,,79abd70a0c9db81573e6892967958c23ac2a311b,cloned
Chapter-9,Chapter-9,Fig9_22,MATLAB,Chapter-9\Plotting_code_and_data\Fig9_22_permafrost\Plot_Figure\pfvolbin-3m\pfv_GFDL-ESM4_historical+ssp370.nc,.nc,data_dependency,,79abd70a0c9db81573e6892967958c23ac2a311b,cloned
Chapter-9,Chapter-9,Fig9_22,MATLAB,Chapter-9\Plotting_code_and_data\Fig9_22_permafrost\Plot_Figure\pfvolbin-3m\pfv_GFDL-ESM4_historical+ssp585.nc,.nc,data_dependency,,79abd70a0c9db81573e6892967958c23ac2a311b,cloned
Chapter-9,Chapter-9,Fig9_22,MATLAB,Chapter-9\Plotting_code_and_data\Fig9_22_permafrost\Plot_Figure\pfvolbin-3m\pfv_GISS-E2-1-G_historical+ssp126.nc,.nc,data_dependency,,79abd70a0c9db81573e6892967958c23ac2a311b,cloned
Chapter-9,Chapter-9,Fig9_22,MATLAB,Chapter-9\Plotting_code_and_data\Fig9_22_permafrost\Plot_Figure\pfvolbin-3m\pfv_GISS-E2-1-G_historical+ssp245.nc,.nc,data_dependency,,79abd70a0c9db81573e6892967958c23ac2a311b,cloned
Chapter-9,Chapter-9,Fig9_22,MATLAB,Chapter-9\Plotting_code_and_data\Fig9_22_permafrost\Plot_Figure\pfvolbin-3m\pfv_GISS-E2-1-G_historical+ssp370.nc,.nc,data_dependency,,79abd70a0c9db81573e6892967958c23ac2a311b,cloned
Chapter-9,Chapter-9,Fig9_22,MATLAB,Chapter-9\Plotting_code_and_data\Fig9_22_permafrost\Plot_Figure\pfvolbin-3m\pfv_GISS-E2-1-G_historical+ssp585.nc,.nc,data_dependency,,79abd70a0c9db81573e6892967958c23ac2a311b,cloned
Chapter-9,Chapter-9,Fig9_22,MATLAB,Chapter-9\Plotting_code_and_data\Fig9_22_permafrost\Plot_Figure\pfvolbin-3m\pfv_HadGEM3-GC31-LL_historical+ssp126.nc,.nc,data_dependency,,79abd70a0c9db81573e6892967958c23ac2a311b,cloned
Chapter-9,Chapter-9,Fig9_22,MATLAB,Chapter-9\Plotting_code_and_data\Fig9_22_permafrost\Plot_Figure\pfvolbin-3m\pfv_HadGEM3-GC31-LL_historical+ssp245.nc,.nc,data_dependency,,79abd70a0c9db81573e6892967958c23ac2a311b,cloned
Chapter-9,Chapter-9,Fig9_22,MATLAB,Chapter-9\Plotting_code_and_data\Fig9_22_permafrost\Plot_Figure\pfvolbin-3m\pfv_HadGEM3-GC31-LL_historical+ssp585.nc,.nc,data_dependency,,79abd70a0c9db81573e6892967958c23ac2a311b,cloned
Chapter-9,Chapter-9,Fig9_22,MATLAB,Chapter-9\Plotting_code_and_data\Fig9_22_permafrost\Plot_Figure\pfvolbin-3m\pfv_IPSL-CM6A-LR_historical+ssp126.nc,.nc,data_dependency,,79abd70a0c9db81573e6892967958c23ac2a311b,cloned
Chapter-9,Chapter-9,Fig9_22,MATLAB,Chapter-9\Plotting_code_and_data\Fig9_22_permafrost\Plot_Figure\pfvolbin-3m\pfv_IPSL-CM6A-LR_historical+ssp245.nc,.nc,data_dependency,,79abd70a0c9db81573e6892967958c23ac2a311b,cloned
Chapter-9,Chapter-9,Fig9_22,MATLAB,Chapter-9\Plotting_code_and_data\Fig9_22_permafrost\Plot_Figure\pfvolbin-3m\pfv_IPSL-CM6A-LR_historical+ssp370.nc,.nc,data_dependency,,79abd70a0c9db81573e6892967958c23ac2a311b,cloned
Chapter-9,Chapter-9,Fig9_22,MATLAB,Chapter-9\Plotting_code_and_data\Fig9_22_permafrost\Plot_Figure\pfvolbin-3m\pfv_IPSL-CM6A-LR_historical+ssp585.nc,.nc,data_dependency,,79abd70a0c9db81573e6892967958c23ac2a311b,cloned
Chapter-9,Chapter-9,Fig9_22,MATLAB,Chapter-9\Plotting_code_and_data\Fig9_22_permafrost\Plot_Figure\pfvolbin-3m\pfv_KACE-1-0-G_historical+ssp126.nc,.nc,data_dependency,,79abd70a0c9db81573e6892967958c23ac2a311b,cloned
Chapter-9,Chapter-9,Fig9_22,MATLAB,Chapter-9\Plotting_code_and_data\Fig9_22_permafrost\Plot_Figure\pfvolbin-3m\pfv_KACE-1-0-G_historical+ssp245.nc,.nc,data_dependency,,79abd70a0c9db81573e6892967958c23ac2a311b,cloned
Chapter-9,Chapter-9,Fig9_22,MATLAB,Chapter-9\Plotting_code_and_data\Fig9_22_permafrost\Plot_Figure\pfvolbin-3m\pfv_KACE-1-0-G_historical+ssp370.nc,.nc,data_dependency,,79abd70a0c9db81573e6892967958c23ac2a311b,cloned
Chapter-9,Chapter-9,Fig9_22,MATLAB,Chapter-9\Plotting_code_and_data\Fig9_22_permafrost\Plot_Figure\pfvolbin-3m\pfv_KACE-1-0-G_historical+ssp585.nc,.nc,data_dependency,,79abd70a0c9db81573e6892967958c23ac2a311b,cloned
Chapter-9,Chapter-9,Fig9_22,MATLAB,Chapter-9\Plotting_code_and_data\Fig9_22_permafrost\Plot_Figure\pfvolbin-3m\pfv_MIROC-ES2L_historical+ssp126.nc,.nc,data_dependency,,79abd70a0c9db81573e6892967958c23ac2a311b,cloned
Chapter-9,Chapter-9,Fig9_22,MATLAB,Chapter-9\Plotting_code_and_data\Fig9_22_permafrost\Plot_Figure\pfvolbin-3m\pfv_MIROC-ES2L_historical+ssp245.nc,.nc,data_dependency,,79abd70a0c9db81573e6892967958c23ac2a311b,cloned
Chapter-9,Chapter-9,Fig9_22,MATLAB,Chapter-9\Plotting_code_and_data\Fig9_22_permafrost\Plot_Figure\pfvolbin-3m\pfv_MIROC-ES2L_historical+ssp370.nc,.nc,data_dependency,,79abd70a0c9db81573e6892967958c23ac2a311b,cloned
Chapter-9,Chapter-9,Fig9_22,MATLAB,Chapter-9\Plotting_code_and_data\Fig9_22_permafrost\Plot_Figure\pfvolbin-3m\pfv_MIROC-ES2L_historical+ssp585.nc,.nc,data_dependency,,79abd70a0c9db81573e6892967958c23ac2a311b,cloned
Chapter-9,Chapter-9,Fig9_22,MATLAB,Chapter-9\Plotting_code_and_data\Fig9_22_permafrost\Plot_Figure\pfvolbin-3m\pfv_MIROC6_historical+ssp126.nc,.nc,data_dependency,,79abd70a0c9db81573e6892967958c23ac2a311b,cloned
Chapter-9,Chapter-9,Fig9_22,MATLAB,Chapter-9\Plotting_code_and_data\Fig9_22_permafrost\Plot_Figure\pfvolbin-3m\pfv_MIROC6_historical+ssp245.nc,.nc,data_dependency,,79abd70a0c9db81573e6892967958c23ac2a311b,cloned
Chapter-9,Chapter-9,Fig9_22,MATLAB,Chapter-9\Plotting_code_and_data\Fig9_22_permafrost\Plot_Figure\pfvolbin-3m\pfv_MIROC6_historical+ssp370.nc,.nc,data_dependency,,79abd70a0c9db81573e6892967958c23ac2a311b,cloned
Chapter-9,Chapter-9,Fig9_22,MATLAB,Chapter-9\Plotting_code_and_data\Fig9_22_permafrost\Plot_Figure\pfvolbin-3m\pfv_MIROC6_historical+ssp585.nc,.nc,data_dependency,,79abd70a0c9db81573e6892967958c23ac2a311b,cloned
Chapter-9,Chapter-9,Fig9_22,MATLAB,Chapter-9\Plotting_code_and_data\Fig9_22_permafrost\Plot_Figure\pfvolbin-3m\pfv_MPI-ESM1-2-HR_historical+ssp126.nc,.nc,data_dependency,,79abd70a0c9db81573e6892967958c23ac2a311b,cloned
Chapter-9,Chapter-9,Fig9_22,MATLAB,Chapter-9\Plotting_code_and_data\Fig9_22_permafrost\Plot_Figure\pfvolbin-3m\pfv_MPI-ESM1-2-HR_historical+ssp245.nc,.nc,data_dependency,,79abd70a0c9db81573e6892967958c23ac2a311b,cloned
Chapter-9,Chapter-9,Fig9_22,MATLAB,Chapter-9\Plotting_code_and_data\Fig9_22_permafrost\Plot_Figure\pfvolbin-3m\pfv_MPI-ESM1-2-HR_historical+ssp370.nc,.nc,data_dependency,,79abd70a0c9db81573e6892967958c23ac2a311b,cloned
Chapter-9,Chapter-9,Fig9_22,MATLAB,Chapter-9\Plotting_code_and_data\Fig9_22_permafrost\Plot_Figure\pfvolbin-3m\pfv_MPI-ESM1-2-HR_historical+ssp585.nc,.nc,data_dependency,,79abd70a0c9db81573e6892967958c23ac2a311b,cloned
